aerogenerador,material,quantidade_aerogenerador_material,unidade_medida,preco_aerogenerador_material,moeda,desc_grupo,idade_turbina,mtbf_aerogenerador_material,mtbf_aerogenerador,mtbf_material,quantidade_media_material,preco_medio_material,preco_aerogenerador
WF-BR-0PI-1219-Y5-A-002,GP018876,10.0,UN,739.95,BRL-BRL,Refrigeration system components,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,63 days 01:48:00,0.07725694444444445,6.167942708333333,153717.47
WF-BR-0PI-1219-Y5-A-002,GP084723,5.0,UN,2340.73,BRL-BRL,,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,59 days 16:25:15.789473684,0.03819444444444445,18.93095486111111,153717.47
WF-BR-0PI-1219-Y5-A-002,P390350,140.0,UN,10.33,BRL-BRL,Electrical others,9.880000000000003,747 days 00:00:00,11 days 08:32:32.542372881,43 days 02:24:00,4.517460317460317,0.757968253968254,153717.47
WF-BR-0PI-1219-Y5-A-002,GP040689,1.0,UN,229.6,BRL-BRL,,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,30 days 07:15:20.930232558,0.07598039215686275,34.6277614379085,153717.47
WF-BR-0PI-1219-Y5-A-002,P390352,40.0,UN,6.2299999999999995,BRL-BRL,Electrical others,9.880000000000003,262 days 00:00:00,11 days 08:32:32.542372881,36 days 18:49:24.705882353,15.699820788530467,3.2155824372759856,153717.47
WF-BR-0PI-1219-Y5-A-002,GP013211,1305.0,L,16792.48,BRL-BRL,Lubricants and refrigerants,9.880000000000003,64 days 03:14:35.675675676,11 days 08:32:32.542372881,2 days 17:01:12.075869336,26.434413580246915,351.2549228395062,153717.47
WF-BR-0PI-1219-Y5-A-002,GP011974,40.0,UN,2174.82,BRL-BRL,Electricity generators,9.880000000000003,41 days 00:00:00,11 days 08:32:32.542372881,14 days 20:30:00,0.9380341880341879,51.4861217948718,153717.47
WF-BR-0PI-1219-Y5-A-002,GP095586,2.0,UN,2.94,BRL-BRL,,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,232 days 06:51:25.714285716,0.1111111111111111,0.1826388888888889,153717.47
WF-BR-0PI-1219-Y5-A-002,GP016235,1.0,UN,165.25,BRL-BRL,Electricity Transformers,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,344 days 13:42:51.428571428,0.05952380952380952,8.807936507936509,153717.47
WF-BR-0PI-1219-Y5-A-002,181920,3.0,UN,17.51,BRL-BRL,Factory Auxiliaries,9.880000000000003,234 days 00:00:00,11 days 08:32:32.542372881,40 days 13:50:46.153846154,0.04886904761904762,0.5575992063492063,153717.47
WF-BR-0PI-1219-Y5-A-002,181921,8.0,UN,298.65,BRL-BRL,Factory Auxiliaries,9.880000000000003,348 days 16:00:00,11 days 08:32:32.542372881,10 days 02:33:20,0.1727579365079365,5.631134920634921,153717.47
WF-BR-0PI-1219-Y5-A-002,P393237,4.0,UN,3113.91,BRL-BRL,Electrical others,9.880000000000003,1082 days 12:00:00,11 days 08:32:32.542372881,22 days 01:32:28.623853211,0.15538194444444445,102.51578993055556,153717.47
WF-BR-0PI-1219-Y5-A-002,GP202343,5.0,L,140.46,BRL-BRL,Paints / Anti-corros,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,48 days 04:10:26.086956521,0.3768353174603175,13.643670634920634,153717.47
WF-BR-0PI-1219-Y5-A-002,GP037874,1.0,UN,81.54,BRL-BRL,,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,624 days 00:00:00,0.027777777777777776,2.2870833333333334,153717.47
WF-BR-0PI-1219-Y5-A-002,P393183,1.0,UN,189.17,BRL-BRL,Electrical others,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,0 days 00:00:00,0.027777777777777776,5.254722222222222,153717.47
WF-BR-0PI-1219-Y5-A-002,GP183506,8.0,UN,2413.98,BRL-BRL,Other composites,9.880000000000003,2003 days 00:00:00,11 days 08:32:32.542372881,50 days 12:16:44.651162790,0.14484126984126985,44.83510912698412,153717.47
WF-BR-0PI-1219-Y5-A-002,GP051944,81.0,L,1277.93,BRL-BRL,Oils and hydraulic s,9.880000000000003,526 days 16:00:00,11 days 08:32:32.542372881,31 days 21:02:27.945205479,6.653847736625514,80.35336419753087,153717.47
WF-BR-0PI-1219-Y5-A-002,GP006039,1.0,UN,2052.98,BRL-BRL,Other mechanical components,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,107 days 21:20:00,0.041666666666666664,101.37149305555555,153717.47
WF-BR-0PI-1219-Y5-A-002,50786,1.0,UN,311.71,BRL-BRL,Valves,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,114 days 01:20:00,0.0606060606060606,26.959924242424243,153717.47
WF-BR-0PI-1219-Y5-A-002,GP050735,3.0,UN,230.63,BRL-BRL,,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,235 days 21:00:00,0.1388888888888889,12.626031746031746,153717.47
WF-BR-0PI-1219-Y5-A-002,GP266259,95.0,UN,5278.41,BRL-BRL,Electrical connectors / terminals / electrics compartments /,9.880000000000003,195 days 16:00:00,11 days 08:32:32.542372881,20 days 12:43:49.565217391,1.3148148148148149,91.22319023569024,153717.47
WF-BR-0PI-1219-Y5-A-002,GP043333,1.0,UN,1571.3,BRL-BRL,Hoses and flexible t,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,61 days 18:00:00,0.027777777777777776,44.91493055555556,153717.47
WF-BR-0PI-1219-Y5-A-002,GP131157,402.0,UN,3704.3999999999996,BRL-BRL,Factory Auxiliaries,9.880000000000003,95 days 10:48:00,11 days 08:32:32.542372881,3 days 02:32:43.636363636,7.026111111111111,68.496373015873,153717.47
WF-BR-0PI-1219-Y5-A-002,50837,3.0,UN,73.03,BRL-BRL,Boilerwork pieces,9.880000000000003,526 days 00:00:00,11 days 08:32:32.542372881,46 days 04:48:00,0.05092592592592592,1.3962777777777777,153717.47
WF-BR-0PI-1219-Y5-A-002,50835,2.0,UN,220.57,BRL-BRL,Transmissions / ball-joint seals,9.880000000000003,1052 days 00:00:00,11 days 08:32:32.542372881,85 days 08:00:00,0.043055555555555555,4.737847222222222,153717.47
WF-BR-0PI-1219-Y5-A-002,GP010609,1.0,UN,59.68,BRL-BRL,Refrigeration system components,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,118 days 16:00:00,0.04861111111111111,2.9503703703703703,153717.47
WF-BR-0PI-1219-Y5-A-002,GP011692,4.0,UN,942.74,BRL-BRL,Electrical others,9.880000000000003,671 days 00:00:00,11 days 08:32:32.542372881,124 days 12:00:00,0.057692307692307696,14.749935897435895,153717.47
WF-BR-0PI-1219-Y5-A-002,704629,1.0,UN,14.52,BRL-BRL,Other mechanical components,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,41 days 18:17:08.571428571,0.06893004115226337,1.052849794238683,153717.47
WF-BR-0PI-1219-Y5-A-002,GP017649,1.0,UN,0.2,BRL-BRL,Rubber  parts,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,280 days 16:00:00,0.027777777777777776,0.005555555555555556,153717.47
WF-BR-0PI-1219-Y5-A-002,GP017648,1.0,UN,2.99,BRL-BRL,Rubber  parts,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,285 days 08:00:00,0.027777777777777776,0.09534722222222222,153717.47
WF-BR-0PI-1219-Y5-A-002,GP017650,1.0,UN,0.15,BRL-BRL,Rubber  parts,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,93 days 00:00:00,0.027777777777777776,0.004166666666666667,153717.47
WF-BR-0PI-1219-Y5-A-002,149191,17.0,UN,1738.24,BRL-BRL,Lubricants and refrigerants,9.880000000000003,251 days 00:00:00,11 days 08:32:32.542372881,22 days 02:46:36.694214876,0.28174603174603174,32.05737301587302,153717.47
WF-BR-0PI-1219-Y5-A-002,50940,4.0,UN,559.87,BRL-BRL,Braking Systems,9.880000000000003,214 days 00:00:00,11 days 08:32:32.542372881,106 days 19:25:42.857142858,0.0753968253968254,10.0575,153717.47
WF-BR-0PI-1219-Y5-A-002,GP135067,2.0,UN,5270.91,BRL-BRL,Lubricants / grease,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,0 days 00:00:00,0.05555555555555555,146.41416666666666,153717.47
WF-BR-0PI-1219-Y5-A-002,GP229494,1.0,KG,267.54,BRL-BRL,Lubricants / grease,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,172 days 12:00:00,0.0925925925925926,24.652129629629627,153717.47
WF-BR-0PI-1219-Y5-A-002,C393086,1.0,UN,108.2,BRL-BRL,Rest of cables G8/9,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,61 days 11:15:00,0.04050925925925926,4.359652777777778,153717.47
WF-BR-0PI-1219-Y5-A-002,C393059,2.0,UN,78.65,BRL-BRL,Functional Assembly,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,339 days 00:00:00,0.03888888888888889,3.0128888888888885,153717.47
WF-BR-0PI-1219-Y5-A-002,P370244,1.0,UN,46.91,BRL-BRL,Other mechanical components,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,130 days 07:12:00,0.03395061728395062,1.7351234567901233,153717.47
WF-BR-0PI-1219-Y5-A-002,P630619,2.0,UN,0.36,BRL-BRL,Other processed steel G8/9,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,444 days 00:00:00,0.4305555555555556,0.08291666666666668,153717.47
WF-BR-0PI-1219-Y5-A-002,P370270,1.0,UN,16.45,BRL-BRL,Other processed steel G8/9,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,264 days 16:00:00,0.0308641975308642,0.7771913580246914,153717.47
WF-BR-0PI-1219-Y5-A-002,GP034744,1.0,UN,10875.6,BRL-BRL,Rotative joint,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,88 days 02:49:24.705882353,0.041666666666666664,305.0059953703704,153717.47
WF-BR-0PI-1219-Y5-A-002,GP091752,1.0,UN,3786.0,BRL-BRL,,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,311 days 09:36:00,0.041666666666666664,194.7102314814815,153717.47
WF-BR-0PI-1219-Y5-A-002,P370288,1.0,UN,334.84,BRL-BRL,Braking Systems,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,110 days 00:00:00,0.037037037037037035,13.062222222222221,153717.47
WF-BR-0PI-1219-Y5-A-002,1U6001JDE30,4.0,UN,9755.439999999999,BRL-BRL,Small machined piece,9.880000000000003,671 days 00:00:00,11 days 08:32:32.542372881,40 days 14:24:00,0.061868686868686865,145.06526515151515,153717.47
WF-BR-0PI-1219-Y5-A-002,GP115304,1.0,UN,170.78,BRL-BRL,Other processed steel G8/9,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,140 days 20:48:00,0.03632478632478633,9.30991452991453,153717.47
WF-BR-0PI-1219-Y5-A-002,GP064008,1.0,UN,7133.78,BRL-BRL,,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,280 days 19:12:00,0.03888888888888889,324.45644444444446,153717.47
WF-BR-0PI-1219-Y5-A-002,P370104,2.0,UN,314.7,BRL-BRL,Other mechanical components,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,123 days 02:49:24.705882352,0.0876068376068376,17.316324786324785,153717.47
WF-BR-0PI-1219-Y5-A-002,109021,1.0,UN,116.65,BRL-BRL,Electrical others,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,71 days 06:32:43.636363636,0.03333333333333333,5.95925,153717.47
WF-BR-0PI-1219-Y5-A-002,GP011773,5.0,UN,1377.2399999999998,BRL-BRL,Braking Systems,9.880000000000003,221 days 12:00:00,11 days 08:32:32.542372881,178 days 15:25:42.857142858,0.0462962962962963,11.591296296296296,153717.47
WF-BR-0PI-1219-Y5-A-002,GP123319,2.0,UN,52.75,BRL-BRL,Vacuum consumables,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,174 days 00:00:00,0.05555555555555555,1.0990277777777777,153717.47
WF-BR-0PI-1219-Y5-A-002,GP218789,3.0,UN,1602.63,BRL-BRL,Electrical others,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,65 days 02:40:00,0.09876543209876543,51.311851851851856,153717.47
WF-BR-0PI-1219-Y5-A-002,P393068,6.0,UN,68.45,BRL-BRL,Lighting equipment,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,29 days 00:00:00,0.1746031746031746,1.9349999999999998,153717.47
WF-BR-0PI-1219-Y5-A-002,GP232390,2.0,UN,679.78,BRL-BRL,Air / oil filters,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,303 days 08:00:00,0.09027777777777778,71.53159722222222,153717.47
WF-BR-0PI-1219-Y5-A-002,GP234956,25.0,UN,2116.91,BRL-BRL,Rubber  parts,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,20 days 11:31:12,0.45580808080808083,43.96315656565657,153717.47
WF-BR-0PI-1219-Y5-A-002,GP084260,5.0,UN,62.17,BRL-BRL,,9.880000000000003,57 days 12:00:00,11 days 08:32:32.542372881,35 days 02:40:00,0.046603535353535355,0.5687289562289561,153717.47
WF-BR-0PI-1219-Y5-A-002,GP011987,1.0,UN,1051.63,BRL-BRL,Bearings (ball / roller),9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,106 days 08:00:00,0.03888888888888889,40.75219444444445,153717.47
WF-BR-0PI-1219-Y5-A-002,GP390630,4.0,UN,7524.62,BRL-BRL,Hydraulic cylinders / actuators / accumulators,9.880000000000003,481 days 12:00:00,11 days 08:32:32.542372881,56 days 10:00:00,0.041666666666666664,79.62848765432099,153717.47
WF-BR-0PI-1219-Y5-A-002,GP454170,1.0,UN,2614.99,BRL-BRL,Compressors / pumps,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,47 days 00:00:00,0.027777777777777776,72.6386111111111,153717.47
WF-BR-0PI-1219-Y5-A-002,50785,2.0,UN,687.63,BRL-BRL,Valves,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,80 days 16:48:00,0.04861111111111111,16.696006944444445,153717.47
WF-BR-0PI-1219-Y5-A-002,GP254141,2.0,UN,9905.79,BRL-BRL,Valves,9.880000000000003,269 days 00:00:00,11 days 08:32:32.542372881,46 days 16:00:00,0.027777777777777776,188.38899305555555,153717.47
WF-BR-0PI-1219-Y5-A-002,GP138790,1.0,UN,265.96,BRL-BRL,Other mechanical components,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,3 days 14:24:00,0.0462962962962963,12.313009259259257,153717.47
WF-BR-0PI-1219-Y5-A-002,149774,0.1,UN,11.96,BRL-BRL,Consumible,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,19 days 20:00:00,0.016339869281045753,0.679795751633987,153717.47
WF-BR-0PI-1219-Y5-A-002,A9B10308374,2.0,UN,0.27,BRL-BRL,Raw Material,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 19:03:31.764705882,0.057142857142857134,0.007619047619047619,153717.47
WF-BR-0PI-1219-Y5-A-002,GP533128,1.0,UN,141.15,BRL-BRL,Measuring instruments (sensors) temperature / pressure / vib,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,27 days 15:23:04.615384615,0.0361952861952862,4.741498316498316,153717.47
WF-BR-0PI-1219-Y5-A-002,GP531921,1.0,UN,156.9,BRL-BRL,Cables and electrical conductors,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 18:30:51.428571428,0.028571428571428567,4.48284126984127,153717.47
WF-BR-0PI-1219-Y5-A-002,GP000412,20.0,UN,1.85,BRL-BRL,Electrical others,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,44 days 14:07:03.529411764,1.4089506172839505,0.07004629629629629,153717.47
WF-BR-0PI-1219-Y5-A-002,115543,50.0,UN,392.12,BRL-BRL,Other processed steel,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,26 days 23:18:51.428571428,1.4772727272727273,10.829882154882155,153717.47
WF-BR-0PI-1219-Y5-A-002,GP522765,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 22:32:43.636363636,0.05718954248366012,0.10974673202614377,153717.47
WF-BR-0PI-1219-Y5-A-002,GP522766,2.0,UN,4.02,BRL-BRL,Labels / stickers / signaling plates,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 19:03:31.764705882,0.05555555555555555,0.11013492063492063,153717.47
WF-BR-0PI-1219-Y5-A-002,GP522769,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 21:10:35.294117647,0.05555555555555555,0.1097936507936508,153717.47
WF-BR-0PI-1219-Y5-A-002,GP522771,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 19:03:31.764705882,0.05555555555555555,0.11138888888888888,153717.47
WF-BR-0PI-1219-Y5-A-002,GP522770,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 21:10:35.294117647,0.057142857142857134,0.105015873015873,153717.47
WF-BR-0PI-1219-Y5-A-002,GP522768,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 22:32:43.636363636,0.05718954248366012,0.10482843137254902,153717.47
WF-BR-0PI-1219-Y5-A-002,GP006557,0.1,UN,30.68,BRL-BRL,Consumible,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 21:10:35.294117647,0.006190476190476191,1.0958650793650793,153717.47
WF-BR-0PI-1219-Y5-A-002,GP006636,0.1,UN,3.89,BRL-BRL,Consumible - Others,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,48 days 05:38:49.411764706,0.012173202614379085,0.18049019607843136,153717.47
WF-BR-0PI-1219-Y5-A-002,P050005,3.0,UN,25.19,BRL-BRL,Electrical others,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,45 days 18:40:00,0.09640522875816994,0.730751633986928,153717.47
WF-BR-0PI-1219-Y5-A-002,GP463528,2.0,UN,726.16,BRL-BRL,Electrical others,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 22:03:14.594594594,0.06699346405228758,24.229910130718952,153717.47
WF-BR-0PI-1219-Y5-A-002,GP022126,4.0,UN,295.07,BRL-BRL,Measuring instruments (sensors) temperature / pressure / vib,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,4 days 17:27:16.363636363,0.0925925925925926,7.513287037037036,153717.47
WF-BR-0PI-1219-Y5-A-002,GP006028,2.0,UN,324.48,BRL-BRL,Rest of cables G8/9,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 21:10:35.294117647,0.05634920634920634,8.884571428571428,153717.47
WF-BR-0PI-1219-Y5-A-002,GP006030,1.0,UN,318.81,BRL-BRL,Rest of cables G8/9,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 21:45:00,0.027777777777777776,8.855833333333333,153717.47
WF-BR-0PI-1219-Y5-A-002,GP004247,2.0,UN,1.71,BRL-BRL,Bolts,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 21:10:35.294117647,0.05634920634920634,0.044753968253968254,153717.47
WF-BR-0PI-1219-Y5-A-002,GP516065,1.0,UN,108.57,BRL-BRL,Sheets / panels / tabs,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 20:21:49.090909090,0.02859477124183006,3.0156372549019608,153717.47
WF-BR-0PI-1219-Y5-A-002,A9B10308366,4.0,UN,0.27,BRL-BRL,Raw Material,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 21:10:35.294117647,0.11269841269841269,0.006888888888888889,153717.47
WF-BR-0PI-1219-Y5-A-002,96589,1.0,UN,18.29,BRL-BRL,Paint,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,38 days 11:08:34.285714285,0.08237547892720307,1.4870498084291188,153717.47
WF-BR-0PI-1219-Y5-A-002,GP286300,70.0,UN,18.38,BRL-BRL,Fire extinguishers,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,14 days 16:17:08.571428571,2.8966666666666665,0.7262888888888889,153717.47
WF-BR-0PI-1219-Y5-A-002,GP118603,1.0,UN,675.44,BRL-BRL,Tubes / Rigid tubes,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 18:00:00,0.027777777777777776,18.762222222222224,153717.47
WF-BR-0PI-1219-Y5-A-002,GP065434,1.0,UN,69.03,BRL-BRL,,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,79 days 16:36:55.384615385,0.05128205128205129,3.268482905982906,153717.47
WF-BR-0PI-1219-Y5-A-002,218150,2.5,UN,246.43,BRL-BRL,Factory Auxiliaries,9.880000000000003,227 days 00:00:00,11 days 08:32:32.542372881,7 days 10:01:58.032786885,0.09436507936507937,9.603253968253968,153717.47
WF-BR-0PI-1219-Y5-A-002,GP265766,8.0,UN,360.45,BRL-BRL,Clamps,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,1 days 09:00:00,0.14583333333333334,15.436030092592594,153717.47
WF-BR-0PI-1219-Y5-A-002,GP331165,1.0,UN,53.43,BRL-BRL,Consumible - Others,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,69 days 06:51:25.714285714,0.037037037037037035,2.073074074074074,153717.47
WF-BR-0PI-1219-Y5-A-002,GP074872,1.0,UN,422.83,BRL-BRL,Cast pieces,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,194 days 06:00:00,0.05555555555555555,23.33625,153717.47
WF-BR-0PI-1219-Y5-A-002,GP074871,1.0,UN,788.02,BRL-BRL,Cast pieces,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,124 days 16:00:00,0.0462962962962963,27.935277777777777,153717.47
WF-BR-0PI-1219-Y5-A-002,GP004889,2.0,UN,41.24,BRL-BRL,Electronic modules,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,423 days 16:00:00,0.041666666666666664,1.1415972222222222,153717.47
WF-BR-0PI-1219-Y5-A-002,C102123,1.0,UN,2672.59,BRL-BRL,Blade sealing G8/9,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,10 days 19:30:00,0.08333333333333333,114.37720486111112,153717.47
WF-BR-0PI-1219-Y5-A-002,GP088817,10.0,UN,59.24,BRL-BRL,,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,54 days 09:20:00,0.21180555555555555,1.27171875,153717.47
WF-BR-0PI-1219-Y5-A-002,P422729,1.0,UN,41.98,BRL-BRL,Others Hydraulic,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,218 days 00:00:00,0.027777777777777776,1.166111111111111,153717.47
WF-BR-0PI-1219-Y5-A-002,GP336134,4.0,UN,23.49,BRL-BRL,Other processed steel G8/9,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,547 days 00:00:00,0.08333333333333333,0.49277777777777776,153717.47
WF-BR-0PI-1219-Y5-A-002,GP031286,2.0,UN,302.2,BRL-BRL,Others Hydraulic,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,224 days 00:00:00,0.06597222222222222,9.27482638888889,153717.47
WF-BR-0PI-1219-Y5-A-002,GP195790,1.0,UN,3338.13,BRL-BRL,Hydraulic acumulator G8/9,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,234 days 00:00:00,0.027777777777777776,92.72583333333333,153717.47
WF-BR-0PI-1219-Y5-A-002,P422706,1.0,UN,14.48,BRL-BRL,Others Hydraulic,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,540 days 00:00:00,0.027777777777777776,0.4022222222222222,153717.47
WF-BR-0PI-1219-Y5-A-002,GP317223,1.0,UN,1208.16,BRL-BRL,Electric and electronic cards and boards,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,117 days 08:00:00,0.027777777777777776,33.55993055555555,153717.47
WF-BR-0PI-1219-Y5-A-002,GP202351-002,0.55,KG,460.4,BRL-BRL,Lubricants / grease,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,31 days 22:24:00,0.015962962962962967,14.21498148148148,153717.47
WF-BR-0PI-1219-Y5-A-002,109818,1.0,UN,1003.61,BRL-BRL,Others Hydraulic,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,5 days 12:00:00,0.027777777777777776,27.87787037037037,153717.47
WF-BR-0PI-1219-Y5-A-002,GP005215,1.0,UN,214.16,BRL-BRL,Fences / partitions / doors / components,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,58 days 16:00:00,0.027777777777777776,5.948888888888889,153717.47
WF-BR-0PI-1219-Y5-A-002,GP488076,4.0,UN,426.24,BRL-BRL,Stamped pieces,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,53 days 04:48:00,0.06150793650793651,6.342261904761905,153717.47
WF-BR-0PI-1219-Y5-A-002,GP488082,2.0,UN,360.08,BRL-BRL,Stamped pieces,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,177 days 04:48:00,0.05092592592592592,9.168703703703704,153717.47
WF-BR-0PI-1219-Y5-A-002,GP047999,1.0,UN,7.88,BRL-BRL,,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,2 days 22:13:20,0.02983539094650206,0.23510288065843618,153717.47
WF-BR-0PI-1219-Y5-A-002,GP006248,1.0,UN,7.93,BRL-BRL,Consumible - Others,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,4 days 15:43:26.896551724,0.030753968253968256,0.2438095238095238,153717.47
WF-BR-0PI-1219-Y5-A-002,GP183508,3.0,UN,25.66,BRL-BRL,Other processed steel G8/9,9.880000000000003,65 days 00:00:00,11 days 08:32:32.542372881,36 days 11:38:10.909090909,0.08994708994708994,0.7649074074074074,153717.47
WF-BR-0PI-1219-Y5-A-002,148715,1.0,UN,9.03,BRL-BRL,Other mechanical components,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,104 days 13:20:00,0.041666666666666664,0.37625,153717.47
WF-BR-0PI-1219-Y5-A-002,GP102896,1.0,UN,5680.49,BRL-BRL,,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,251 days 00:00:00,0.027777777777777776,157.7913888888889,153717.47
WF-BR-0PI-1219-Y5-A-002,GP183507,1.0,UN,8.43,BRL-BRL,Other processed steel G8/9,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,32 days 12:28:48,0.07500000000000001,0.6241666666666666,153717.47
WF-BR-0PI-1219-Y5-A-002,149391-002,2.0,L,32.12,BRL-BRL,,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,31 days 03:36:00,0.30443548387096775,4.1802508960573475,153717.47
WF-BR-0PI-1219-Y5-A-002,GP139357,3.0,M,1690.13,BRL-BRL,Refrigeration system components,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,0 days 00:00:00,0.08333333333333333,46.948055555555555,153717.47
WF-BR-0PI-1219-Y5-A-002,GP202351-001,0.15,UN,1080.18,BRL-BRL,Lubricants / grease,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,224 days 00:00:00,0.018055555555555557,69.39513888888888,153717.47
WF-BR-0PI-1219-Y5-A-002,R9E1495P01,1.0,UN,66.75,BRL-BRL,Electrical connectors / terminals / electrics compartments /,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,389 days 16:00:00,0.027777777777777776,1.826111111111111,153717.47
